date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2011-04-18,06:30:00,Monday,Buy,1485.75,1484.25,1.5,1.5,1.0,1,Stop Loss,1
2010-06-17,06:30:00,Thursday,Buy,1233.25,1231.6,1.65,1.65,1.0,1,Stop Loss,1
2015-08-18,06:30:00,Tuesday,Buy,1119.09,1117.11,1.98,2.0,1.01,2,Stop Loss,1
2017-10-27,05:30:00,Friday,Buy,1267.49,1266.04,1.45,1.48,1.02,1,Stop Loss,1
2017-12-08,22:30:00,Friday,Buy,1247.97,1246.91,1.06,1.08,1.02,1,Stop Loss,1
2018-04-27,22:30:00,Friday,Buy,1323.37,1321.96,1.41,1.44,1.02,2,Stop Loss,1
2014-05-16,18:30:00,Friday,Buy,1292.44,1291.03,1.41,1.45,1.03,2,Stop Loss,1
2014-08-18,22:30:00,Monday,Buy,1298.32,1297.05,1.27,1.31,1.03,1,Stop Loss,1
2019-01-31,14:30:00,Thursday,Buy,1323.21,1321.95,1.26,1.31,1.04,1,Stop Loss,1
2014-04-23,06:30:00,Wednesday,Buy,1284.76,1283.58,1.18,1.23,1.04,1,Stop Loss,1
2018-01-23,06:30:00,Tuesday,Buy,1336.75,1334.85,1.9,1.98,1.04,2,Stop Loss,1
2019-09-12,22:30:00,Thursday,Buy,1499.13,1497.42,1.71,1.78,1.04,1,Stop Loss,1
2023-11-14,22:30:00,Tuesday,Buy,1963.22,1962.0,1.22,1.27,1.04,1,Stop Loss,1
2014-03-21,13:30:00,Friday,Buy,1337.13,1336.02,1.11,1.17,1.05,1,Stop Loss,1
2018-10-29,13:30:00,Monday,Buy,1229.97,1228.31,1.66,1.76,1.06,1,Stop Loss,1
2013-04-08,10:30:00,Monday,Buy,1577.29,1575.75,1.54,1.63,1.06,1,Stop Loss,1
2023-08-07,21:30:00,Monday,Buy,1936.6,1935.33,1.27,1.35,1.06,1,Stop Loss,1
2013-02-11,02:30:00,Monday,Buy,1667.7,1665.96,1.74,1.86,1.07,2,Stop Loss,1
2017-04-20,22:30:00,Thursday,Buy,1280.61,1279.08,1.53,1.64,1.07,2,Stop Loss,1
2014-08-07,02:30:00,Thursday,Buy,1306.65,1305.04,1.61,1.74,1.08,2,Stop Loss,1
2013-02-05,22:30:00,Tuesday,Buy,1673.0,1671.15,1.85,1.99,1.08,3,Stop Loss,1
2010-09-06,06:30:00,Monday,Buy,1249.15,1247.5,1.65,1.8,1.09,5,Stop Loss,1
2011-06-07,22:30:00,Tuesday,Buy,1543.89,1541.91,1.98,2.16,1.09,1,Stop Loss,1
2018-10-18,05:30:00,Thursday,Buy,1222.92,1221.49,1.43,1.58,1.1,1,Stop Loss,1
2014-03-31,22:30:00,Monday,Buy,1283.85,1282.23,1.62,1.8,1.11,1,Stop Loss,1
2016-12-13,14:30:00,Tuesday,Buy,1158.57,1157.09,1.48,1.65,1.11,1,Stop Loss,1
2019-03-06,22:30:00,Wednesday,Buy,1286.46,1284.74,1.72,1.91,1.11,2,Stop Loss,1
2018-04-24,06:30:00,Tuesday,Buy,1326.98,1325.67,1.31,1.45,1.11,1,Stop Loss,1
2019-01-16,18:30:00,Wednesday,Buy,1293.52,1291.91,1.61,1.78,1.11,3,Stop Loss,1
2019-05-16,06:30:00,Thursday,Buy,1296.64,1294.85,1.79,1.99,1.11,1,Stop Loss,1
